Type,Text,C3,C4,C5
spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,,,
ham,Okay... I booked all already... Including the one at bugis.,,,
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",,,
ham,Oops my phone died and I didn't even know. Yeah I like it better.,,,
ham,"Oops I did have it,  &lt;#&gt; ?",,,
ham,Free any day but i finish at 6 on mon n thurs...,,,
ham,"Awesome, think we can get an 8th at usf some time tonight?",,,
ham,How r �_ going to send it to me?,,,
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,,,
ham,We confirm eating at esplanade?,,,
ham,So when do you wanna gym harri,,,
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,,,
ham,If I die I want u to have all my stuffs.,,,
ham,No problem. How are you doing?,,,
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,,,
ham,Why de. You looking good only:-)..,,,
ham,What should i eat fo lunch senor,,,
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",,,
ham,1's reach home call me.,,,
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a �1500 Bonus Prize, call 09066368470",,,
ham,Captain is in our room:),,,
ham,"Almost there, see u in a sec",,,
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,,,
ham,And miss vday the parachute and double coins??? U must not know me very well...,,,
ham,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,,,
ham,When you are big..| God will bring success.,,,
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",,,
ham,Was playng 9 doors game and gt racing on phone lol,,,
ham,You can never do NOTHING,,,
ham,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",,,
ham,"We're all getting worried over here, derek and taylor have already assumed the worst",,,
ham,Enjoy urself tmr...,,,
ham,Thx. All will be well in a few months,,,
ham,Later i guess. I needa do mcat study too.,,,
ham,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,,,
ham,Probably a couple hours tops,,,
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",,,
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a �150 prize. To collect is easy. Just call 09061743386 ,,,
ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,,,
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.,,,
ham,R we still meeting 4 dinner tonight?,,,
ham,He is there. You call and meet him,,,
ham,How much did ur hdd casing cost.,,,
ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",,,
ham,Go fool dont cheat others ok,,,
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,,,
ham,Sorry about that this is my mates phone and i didnt write it love Kate,,,
ham,"Sorry, I'll call you  later. I am in meeting sir.",,,
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,,,
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",,,
ham,You are a very very very very bad girl. Or lady.,,,
ham,Can... I'm free...,,,
ham,K sure am in my relatives home. Sms me de. Pls:-),,,
ham,I cant pick the phone right now. Pls send a message,,,
spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,,,
ham,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,,,
ham,Can't take any major roles in community outreach. You rock mel,,,
ham,Anything lor... U decide...,,,
ham,Wat time r �_ going to xin's hostel?,,,
ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",,,
ham,In sch but neva mind u eat 1st lor..,,,
ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ",,,
ham,Will purchase d stuff today and mail to you. Do you have a po box number?,,,
ham,Sir send to group mail check it.,,,
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",,,
ham,How much is torch in 9ja.,,,
ham,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,,,
ham,It is a good thing I'm now getting the connection to bw,,,
ham,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",,,
ham,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,,,
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"," I'll come up""",,
ham,Heehee that was so funny tho,,,
ham,My uncles in Atlanta. Wish you guys a great semester.,,,
ham,If i not meeting �_ all rite then i'll go home lor. If �_ dun feel like comin it's ok.,,,
ham,Anything lar...,,,
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,,,
ham,Two fundamentals of cool life: \Walk," like you are the KING\""...! OR \""Walk like you Dont care","whoever is the KING\""!... Gud nyt""",
ham,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,,,
ham,"Okay, good, no problem, and thanx!",,,
ham,Oh:)as usual vijay film or its different?,,,
ham,Sounds great! Are you home now?,,,
ham,Customer place i will call you.,,,
ham,Jus finish watching tv... U?,,,
ham,Okie but i scared u say i fat... Then u dun wan me already...,,,
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,,,
ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",,,
ham,Wat �_ doing now?,,,
ham, what number do u live at? Is it 11?,,,
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,,,
ham,Ok i shall talk to him,,,
ham,Are u awake? Is there snow there?,,,
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,,,
ham,I uploaded mine to Facebook,,,
ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,,,
ham,"Could you not read me, my Love ? I answered you",,,
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,,,
ham,"And that's fine, I got enough bud to last most of the night at least",,,
ham,K..give back my thanks.,,,
ham,"Not really dude, have no friends i'm afraid :(",,,
ham,I love u 2 my little pocy bell I am sorry but I love u,,,
ham,Mmmm.... I cant wait to lick it!,,,
ham,I went to ur hon lab but no one is there.,,,
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,,,
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,,,
ham,Just come home. I don't want u to be miserable,,,
ham,So that takes away some money worries,,,
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",,,
ham,Nope. Meanwhile she talk say make i greet you.,,,
ham,Right it wasnt you who phoned it was someone with a number like yours!,,,
ham,Think + da. You wil do.,,,
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,,,
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play �250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",,,
ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,,,
ham,Wat r u doing now?,,,
ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",,,
ham,"That's fine, I'll bitch at you about it later then",,,
ham,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",,,
ham,Jus finish bathing...,,,
ham,Prabha..i'm soryda..realy..frm heart i'm sory,,,
ham,"Hi Chikku, send some nice msgs",,,
ham,Tell dear what happen to you. Why you talking to me like an alian,,,
ham,Ya it came a while ago,,,
ham,Watching ajith film ah?,,,
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,,,
ham,Ok...,,,
ham,I need details about that online job.,,,
ham,Keep my payasam there if rinu brings,,,
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,,,
ham,Okie...,,,
ham,Hi mom we might be back later than  &lt;#&gt; ,,,
ham,Nokia phone is lovly..,,,
ham,I'm aight. Wat's happening on your side.,,,
ham,No objection. My bf not coming.,,,
ham,Lol they were mad at first but then they woke up and gave in.,,,
ham,Oh. U must have taken your REAL Valentine out shopping first.,,,
ham,Are you this much buzy,,,
ham,Pls dont restrict her from eating anythin she likes for the next two days.,,,
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,,,
ham,Ok lor.,,,
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,,,
ham,What Today-sunday..sunday is holiday..so no work..,,,
ham,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",,,
ham,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",,,
ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",,,
ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",,,
ham,Hey tmr maybe can meet you at yck,,,
spam,"Win the newest ���Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",,,
ham,"Tick, tick, tick ... Babe",,,
ham,Oh god i am happy to see your message after 3 days,,,
ham,I dont. Can you send it to me. Plus how's mode.,,,
spam,"Final Chance! Claim ur �150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Subs 16",,,
ham,I'm wif him now buying tix lar...,,,
ham,"Hey babe, my friend had to cancel, still up for a visit ?",,,
ham,Cant think of anyone with * spare room off * top of my head,,,
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",,,
ham,Sorry * was at the grocers.,,,
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,,,
ham,We can make a baby in yo tho,,,
ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,,,
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,,,
ham,Can not use foreign stamps in this country. Good lecture .,,,
ham,Got it. Seventeen pounds for seven hundred ml ��� hope ok.,,,
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,,,
ham,I dont have i shall buy one dear,,,
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THAT��S AL!!!!!!!!!,,,
spam,"For ur chance to win a �250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",,,
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",,,
ham,"That's what I love to hear :V see you sundayish, then",,,
ham,"A few people are at the game, I'm at the mall with iouri and kaila",,,
spam,Valentines Day Special! Win over �1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,,,
ham,I didnt get anything da,,,
ham,Why you keeping me away like this,,,
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",,,
ham,Argh why the fuck is nobody in town ;_;,,,
ham,So the sun is anti sleep medicine.,,,
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,,,
ham,Not..tel software name..,,,
ham,Sleeping nt feeling well,,,
ham,Hey! There's veggie pizza... :/,,,
spam,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save �s with Free texts/weekend calls. Text YES for a callback orno to opt out,,,
ham,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,,,
spam,Ur balance is now �500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,,,
ham,Yup... Ok i go home look at the timings then i msg �_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am,,,
ham,I can't describe how lucky you are that I'm actually awake by noon,,,
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",,,
ham,"Coffee cake, i guess...",,,
ham,S:)s.nervous  &lt;#&gt; :),,,
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",,,
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,,,
ham,R �_ comin back for dinner?,,,
ham,Hows the street where the end of library walk is?,,,
spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,,,
spam,Win a �1000 cash prize or a prize worth �5000,,,
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",,,
ham,There is a first time for everything :),,,
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,,,
spam,U are subscribed to the best Mobile Content Service in the UK for �3 per 10 days until you send STOP to 82324. Helpline 08706091795,,,
ham,Jordan got voted out last nite!,,,
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit",,,
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.,,,
ham,.Please charge my mobile when you get up in morning.,,,
ham,She's borderline but yeah whatever.,,,
ham,I'm home...,,,
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",,,
ham,"I'm in a meeting, call me later at",,,
ham,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,,,
ham,Up to �_... �� wan come then come lor... But i din c any stripes skirt...,,,
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,,,
ham,No message..no responce..what happend?,,,
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,,,
ham,Which channel:-):-):):-).,,,
ham,They r giving a second chance to rahul dengra.,,,
ham,"K, wat s tht incident?",,,
ham,"Kate jackson rec center before 7ish, right?",,,
ham,Aight what time you want me to come up?,,,
ham,I need to come home and give you some good lovin...,,,
ham,"They can try! They can get lost, in fact. Tee hee",,,
ham,"That's good, because I need drugs",,,
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,,,
spam,You have 1 new message. Call 0207-083-6089,,,
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",,,
ham,Great. Have a safe trip. Dont panic surrender all.,,,
